term_str,n,p,i,n_chars,max_pos,n_pos,cat_pos,stop,stem_porter,stem_snowball,stem_lancaster,df,idf,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,dfidf
worked,9,0.00010690232690731568,13.191419123487218,6,VBN,2,"{'VBN', 'VBD'}",0,work,work,work,9,8.770388595703656,0.00803394375178961,31.57339894453316,0.0,8.770388595703656,78.9334973613329
behavioral,9,0.00010690232690731568,13.191419123487218,10,JJ,1,{'JJ'},0,behavior,behavior,behavy,9,8.770388595703656,0.006255571282109278,24.58439513868946,0.0,4.385194297851828,78.9334973613329
steal,9,0.00010690232690731568,13.191419123487218,5,VB,2,"{'VB', 'JJ'}",0,steal,steal,ste,5,9.618385502258606,0.005058014428668647,19.877996704667787,0.0,6.412257001505737,48.09192751129303
interpretation,9,0.00010690232690731568,13.191419123487218,14,NN,2,"{'VB', 'NN'}",0,interpret,interpret,interpret,9,8.770388595703656,0.010935090106602522,42.97490411894792,0.0,8.770388595703656,78.9334973613329
situations,9,0.00010690232690731568,13.191419123487218,10,NNS,1,{'NNS'},0,situat,situat,situ,9,8.770388595703656,0.006923431685570013,27.20908652429015,0.0,8.770388595703656,78.9334973613329
role,9,0.00010690232690731568,13.191419123487218,4,NN,1,{'NN'},0,role,role,rol,9,8.770388595703656,0.005230074493686397,20.55419276018754,0.0,2.923462865234552,78.9334973613329
connecting,9,0.00010690232690731568,13.191419123487218,10,VBG,2,"{'VBG', 'NN'}",0,connect,connect,connect,7,9.132958675088364,0.004236521280479416,16.649528632284103,0.0,4.566479337544182,63.93071072561855
approach,9,0.00010690232690731568,13.191419123487218,8,NN,2,"{'VB', 'NN'}",0,approach,approach,approach,9,8.770388595703656,0.005347315113868161,21.014948397501872,0.0,8.770388595703656,78.9334973613329
longer,9,0.00010690232690731568,13.191419123487218,6,JJR,3,"{'RB', 'JJR', 'RBR'}",0,longer,longer,long,9,8.770388595703656,0.007810778647573231,30.696360084962794,0.0,8.770388595703656,78.9334973613329
space,9,0.00010690232690731568,13.191419123487218,5,NN,1,{'NN'},0,space,space,spac,9,8.770388595703656,0.0048590987360280025,19.09625803259005,0.0,4.385194297851828,78.9334973613329
pulling,9,0.00010690232690731568,13.191419123487218,7,VBG,1,{'VBG'},0,pull,pull,pul,9,8.770388595703656,0.007553076086751936,29.683589020935113,0.0,8.770388595703656,78.9334973613329
within,9,0.00010690232690731568,13.191419123487218,6,IN,1,{'IN'},0,within,within,within,9,8.770388595703656,0.005789894648280474,22.754285967742263,0.0,4.385194297851828,78.9334973613329
google,9,0.00010690232690731568,13.191419123487218,6,NNP,1,{'NNP'},0,googl,googl,googl,7,9.132958675088364,0.004686547920634825,18.418133328094868,0.0,3.653183470035346,63.93071072561855
beyond,9,0.00010690232690731568,13.191419123487218,6,IN,1,{'IN'},0,beyond,beyond,beyond,8,8.940313597145968,0.005484107304683322,21.552541707405457,0.0,4.470156798572984,71.52250877716774
smart,9,0.00010690232690731568,13.191419123487218,5,JJ,1,{'JJ'},0,smart,smart,smart,8,8.940313597145968,0.005308074230705832,20.860731726673922,0.0,5.960209064763978,71.52250877716774
social,9,0.00010690232690731568,13.191419123487218,6,JJ,1,{'JJ'},0,social,social,soc,6,9.355351096424812,0.007812356571384124,30.70256132553961,0.0,9.355351096424812,56.13210657854887
identifying,9,0.00010690232690731568,13.191419123487218,11,VBG,2,"{'VBG', 'NN'}",0,identifi,identifi,ident,6,9.355351096424812,0.004681643042316063,18.39885715630213,0.0,6.236900730949874,56.13210657854887
deal,9,0.00010690232690731568,13.191419123487218,4,NN,3,"{'VB', 'VBP', 'NN'}",0,deal,deal,deal,9,8.770388595703656,0.005334894466878938,20.966135254834228,0.0,4.385194297851828,78.9334973613329
looked,9,0.00010690232690731568,13.191419123487218,6,VBD,2,"{'VBN', 'VBD'}",0,look,look,look,9,8.770388595703656,0.00783557477026394,30.79380884713728,0.0,8.770388595703656,78.9334973613329
pretending,9,0.00010690232690731568,13.191419123487218,10,VBG,2,"{'VBG', 'NN'}",0,pretend,pretend,pretend,8,8.940313597145968,0.006483433524647839,25.47989375186601,0.0,8.940313597145968,71.52250877716774
ears,9,0.00010690232690731568,13.191419123487218,4,NNS,1,{'NNS'},0,ear,ear,ear,6,9.355351096424812,0.007260514209693556,28.533820844095676,0.0,9.355351096424812,56.13210657854887
escalate,9,0.00010690232690731568,13.191419123487218,8,VB,2,"{'VB', 'VBP'}",0,escal,escal,esc,8,8.940313597145968,0.004694215306066383,18.448266152840887,0.0,4.470156798572984,71.52250877716774
wants,9,0.00010690232690731568,13.191419123487218,5,VBZ,1,{'VBZ'},0,want,want,want,8,8.940313597145968,0.005013783040363979,19.704167348630442,0.0,4.470156798572984,71.52250877716774
sending,9,0.00010690232690731568,13.191419123487218,7,VBG,1,{'VBG'},0,send,send,send,9,8.770388595703656,0.0043756300790996966,17.19622621086181,0.0,4.385194297851828,78.9334973613329
half,9,0.00010690232690731568,13.191419123487218,4,NN,3,"{'DT', 'NN', 'PDT'}",0,half,half,half,7,9.132958675088364,0.006707837183653153,26.361800131756887,0.0,9.132958675088364,63.93071072561855
create,9,0.00010690232690731568,13.191419123487218,6,VB,3,"{'VB', 'VBP', 'NN'}",0,creat,creat,cre,9,8.770388595703656,0.0071465967897863915,28.086125383860516,0.0,8.770388595703656,78.9334973613329
author,9,0.00010690232690731568,13.191419123487218,6,NN,1,{'NN'},0,author,author,auth,7,9.132958675088364,0.0058319026072598664,22.919377246531276,0.0,9.132958675088364,63.93071072561855
warm,9,0.00010690232690731568,13.191419123487218,4,JJ,1,{'JJ'},0,warm,warm,warm,9,8.770388595703656,0.006158294185399573,24.202096148620328,0.0,4.385194297851828,78.9334973613329
top,9,0.00010690232690731568,13.191419123487218,3,NN,2,"{'NN', 'JJ'}",0,top,top,top,9,8.770388595703656,0.007066894966851971,27.772897219728243,0.0,4.385194297851828,78.9334973613329
general,9,0.00010690232690731568,13.191419123487218,7,JJ,1,{'JJ'},0,gener,general,gen,9,8.770388595703656,0.008013656015042664,31.493668139117673,0.0,8.770388595703656,78.9334973613329
watch,9,0.00010690232690731568,13.191419123487218,5,NN,3,"{'VB', 'VBP', 'NN'}",0,watch,watch,watch,9,8.770388595703656,0.012817688037043251,50.37351398557997,0.0,8.770388595703656,78.9334973613329
encourage,9,0.00010690232690731568,13.191419123487218,9,VB,2,"{'VB', 'NN'}",0,encourag,encourag,enco,9,8.770388595703656,0.002879006959553353,11.314497351044677,0.0,2.192597148925914,78.9334973613329
praise,9,0.00010690232690731568,13.191419123487218,6,NN,3,"{'VB', 'VBP', 'NN'}",0,prais,prais,pra,9,8.770388595703656,0.005000927108121562,19.653643534917737,0.0,4.385194297851828,78.9334973613329
wonderful,9,0.00010690232690731568,13.191419123487218,9,JJ,1,{'JJ'},0,wonder,wonder,wond,9,8.770388595703656,0.006753401129976582,26.540866440807967,0.0,8.770388595703656,78.9334973613329
clues,9,0.00010690232690731568,13.191419123487218,5,NNS,1,{'NNS'},0,clue,clue,clu,7,9.132958675088364,0.008871860769544002,34.86641282430793,0.0,9.132958675088364,63.93071072561855
york,9,0.00010690232690731568,13.191419123487218,4,NNP,1,{'NNP'},0,york,york,york,8,8.940313597145968,0.004157088747006864,16.337358775736977,0.0,4.470156798572984,71.52250877716774
wow,8,9.502429058428061e-05,13.36134412492953,3,NN,4,"{'NNP', 'NN', 'IN', 'JJ'}",0,wow,wow,wow,8,8.940313597145968,0.005708887999146886,22.43592983664726,0.0,4.470156798572984,71.52250877716774
tweak,8,9.502429058428061e-05,13.36134412492953,5,VB,2,"{'VB', 'NN'}",0,tweak,tweak,tweak,7,9.132958675088364,0.002949149990198775,11.590159461481186,0.0,2.283239668772091,63.93071072561855
vague,8,9.502429058428061e-05,13.36134412492953,5,JJ,2,"{'NN', 'JJ'}",0,vagu,vagu,vagu,8,8.940313597145968,0.0058442980560526455,22.968091360286902,0.0,8.940313597145968,71.52250877716774
details,8,9.502429058428061e-05,13.36134412492953,7,NNS,1,{'NNS'},0,detail,detail,detail,7,9.132958675088364,0.004573119074857949,17.972357964191744,0.0,4.566479337544182,63.93071072561855
instinct,8,9.502429058428061e-05,13.36134412492953,8,NN,2,"{'NN', 'JJ'}",0,instinct,instinct,instinct,6,9.355351096424812,0.003015295518779837,11.85011138880476,0.0,3.118450365474937,56.13210657854887
sit,8,9.502429058428061e-05,13.36134412492953,3,NN,3,"{'VB', 'NN', 'RB'}",0,sit,sit,sit,7,9.132958675088364,0.0061821913129798236,24.29601186001071,0.0,4.566479337544182,63.93071072561855
government,8,9.502429058428061e-05,13.36134412492953,10,NN,1,{'NN'},0,govern,govern,govern,5,9.618385502258606,0.004119834333028496,16.190948928801987,0.0,4.809192751129303,48.09192751129303
spent,8,9.502429058428061e-05,13.36134412492953,5,VBN,3,"{'VBN', 'VBP', 'VB'}",0,spent,spent,spent,7,9.132958675088364,0.003384137909087958,13.299661982715673,0.0,3.044319558362788,63.93071072561855
realized,8,9.502429058428061e-05,13.36134412492953,8,VBD,2,"{'VBN', 'VBD'}",0,realiz,realiz,real,8,8.940313597145968,0.0063751790049459845,25.054453489437723,0.0,4.470156798572984,71.52250877716774
avoid,8,9.502429058428061e-05,13.36134412492953,5,VB,1,{'VB'},0,avoid,avoid,avoid,8,8.940313597145968,0.005102250944209076,20.051846210741672,0.0,4.470156798572984,71.52250877716774
stressed,8,9.502429058428061e-05,13.36134412492953,8,VBN,3,"{'VBN', 'VBD', 'JJ'}",0,stress,stress,stressed,7,9.132958675088364,0.010586692272508424,41.605700630958104,0.0,9.132958675088364,63.93071072561855
growing,8,9.502429058428061e-05,13.36134412492953,7,VBG,1,{'VBG'},0,grow,grow,grow,8,8.940313597145968,0.01031282993394276,40.52942164039506,0.0,8.940313597145968,71.52250877716774
useful,8,9.502429058428061e-05,13.36134412492953,6,JJ,1,{'JJ'},0,use,use,us,8,8.940313597145968,0.005251202006805415,20.637223886745275,0.0,4.470156798572984,71.52250877716774
challenge,8,9.502429058428061e-05,13.36134412492953,9,NN,2,"{'VB', 'NN'}",0,challeng,challeng,challeng,8,8.940313597145968,0.007488176146888587,29.428532257272146,0.0,8.940313597145968,71.52250877716774
texting,8,9.502429058428061e-05,13.36134412492953,7,NN,2,"{'VBG', 'NN'}",0,text,text,text,6,9.355351096424812,0.00622896574274256,24.479835368978257,0.0,7.016513322318609,56.13210657854887
description,8,9.502429058428061e-05,13.36134412492953,11,NN,1,{'NN'},0,descript,descript,describ,8,8.940313597145968,0.005194329782904994,20.413716046816624,0.0,2.980104532381989,71.52250877716774
stopped,8,9.502429058428061e-05,13.36134412492953,7,VBD,2,"{'VBN', 'VBD'}",0,stop,stop,stop,8,8.940313597145968,0.007241729843320101,28.459998284247998,0.0,8.940313597145968,71.52250877716774
main,8,9.502429058428061e-05,13.36134412492953,4,JJ,1,{'JJ'},0,main,main,main,6,9.355351096424812,0.004849789220994889,19.059671638509915,0.0,9.355351096424812,56.13210657854887
airplanes,8,9.502429058428061e-05,13.36134412492953,9,NNS,2,"{'NNS', 'VBZ'}",0,airplan,airplan,airpl,6,9.355351096424812,0.01269598113170458,49.895205847598994,0.0,9.355351096424812,56.13210657854887
self,8,9.502429058428061e-05,13.36134412492953,4,NN,3,"{'VB', 'NN', 'JJ'}",0,self,self,self,7,9.132958675088364,0.005405852796293064,21.24500148943174,0.0,9.132958675088364,63.93071072561855
studies,8,9.502429058428061e-05,13.36134412492953,7,NNS,1,{'NNS'},0,studi,studi,study,5,9.618385502258606,0.007787265615985454,30.60395387082284,0.0,9.618385502258606,48.09192751129303
reasoning,8,9.502429058428061e-05,13.36134412492953,9,NN,2,"{'VBG', 'NN'}",0,reason,reason,reason,8,8.940313597145968,0.005315378167108629,20.88943619673691,0.0,8.940313597145968,71.52250877716774
referring,8,9.502429058428061e-05,13.36134412492953,9,VBG,1,{'VBG'},0,refer,refer,refer,8,8.940313597145968,0.004801640617878287,18.870447628261665,0.0,4.470156798572984,71.52250877716774
now's,8,9.502429058428061e-05,13.36134412492953,5,MD,3,"{'NNP', 'RB', 'MD'}",0,now',now,now's,8,8.940313597145968,0.00919705106503929,36.14441068560441,0.0,8.940313597145968,71.52250877716774
subtle,8,9.502429058428061e-05,13.36134412492953,6,JJ,2,"{'RB', 'JJ'}",0,subtl,subtl,subtl,6,9.355351096424812,0.00534108865318159,20.99047840700365,0.0,9.355351096424812,56.13210657854887
moved,8,9.502429058428061e-05,13.36134412492953,5,VBD,2,"{'VBN', 'VBD'}",0,move,move,mov,8,8.940313597145968,0.006319135988935516,24.834204436516575,0.0,8.940313597145968,71.52250877716774
pushed,8,9.502429058428061e-05,13.36134412492953,6,VBD,3,"{'VBN', 'VBP', 'VBD'}",0,push,push,push,4,9.940313597145968,0.0052273065565992365,20.543314767435,0.0,9.940313597145968,39.76125438858387
run,8,9.502429058428061e-05,13.36134412492953,3,VB,4,"{'VBN', 'VB', 'VBP', 'NN'}",0,run,run,run,8,8.940313597145968,0.005194329782904994,20.413716046816624,0.0,4.470156798572984,71.52250877716774
act,8,9.502429058428061e-05,13.36134412492953,3,VB,3,"{'VB', 'VBP', 'NN'}",0,act,act,act,7,9.132958675088364,0.003423153459542793,13.452993096003178,0.0,3.653183470035346,63.93071072561855
normal,8,9.502429058428061e-05,13.36134412492953,6,JJ,1,{'JJ'},0,normal,normal,norm,8,8.940313597145968,0.004445060801359782,17.46908894934395,0.0,4.470156798572984,71.52250877716774
feelings,8,9.502429058428061e-05,13.36134412492953,8,NNS,1,{'NNS'},0,feel,feel,feel,8,8.940313597145968,0.00834125950539488,32.78114985620188,0.0,8.940313597145968,71.52250877716774
instructional,8,9.502429058428061e-05,13.36134412492953,13,JJ,1,{'JJ'},0,instruct,instruct,instruct,8,8.940313597145968,0.0049599472844062955,19.492592827716738,0.0,8.940313597145968,71.52250877716774
kinds,8,9.502429058428061e-05,13.36134412492953,5,NNS,2,"{'NNS', 'VBZ'}",0,kind,kind,kind,8,8.940313597145968,0.005468760831567337,21.492230068059634,0.0,8.940313597145968,71.52250877716774
forget,8,9.502429058428061e-05,13.36134412492953,6,VBP,2,"{'VB', 'VBP'}",0,forget,forget,forget,6,9.355351096424812,0.004931028385974547,19.378941556879965,0.0,6.236900730949874,56.13210657854887
deeper,8,9.502429058428061e-05,13.36134412492953,6,JJR,4,"{'IN', 'RBR', 'JJR', 'JJ'}",0,deeper,deeper,deep,8,8.940313597145968,0.003632600459925216,14.2761198075061,0.0,4.470156798572984,71.52250877716774
dad,8,9.502429058428061e-05,13.36134412492953,3,NN,1,{'NN'},0,dad,dad,dad,5,9.618385502258606,0.0036594850935528925,14.381776417662866,0.0,4.1221652152536885,48.09192751129303
apologize,8,9.502429058428061e-05,13.36134412492953,9,VBP,2,"{'VB', 'VBP'}",0,apolog,apolog,apolog,7,9.132958675088364,0.009760413851239474,38.35842643537113,0.0,9.132958675088364,63.93071072561855
nerve,8,9.502429058428061e-05,13.36134412492953,5,JJ,3,"{'NN', 'RB', 'JJ'}",0,nerv,nerv,nerv,8,8.940313597145968,0.01165708249886177,45.81233422052676,0.0,8.940313597145968,71.52250877716774
interpret,8,9.502429058428061e-05,13.36134412492953,9,VB,3,"{'VB', 'VBP', 'NN'}",0,interpret,interpret,interpret,8,8.940313597145968,0.0062776102381510825,24.671008235933755,0.0,4.470156798572984,71.52250877716774
seemed,8,9.502429058428061e-05,13.36134412492953,6,VBD,2,"{'VBN', 'VBD'}",0,seem,seem,seem,8,8.940313597145968,0.007658792818589846,30.099055777058094,0.0,8.940313597145968,71.52250877716774
become,8,9.502429058428061e-05,13.36134412492953,6,VB,3,"{'VBN', 'VB', 'NN'}",0,becom,becom,becom,8,8.940313597145968,0.004685187968939332,18.412788717931576,0.0,4.470156798572984,71.52250877716774
secretive,8,9.502429058428061e-05,13.36134412492953,9,JJ,1,{'JJ'},0,secret,secret,secret,7,9.132958675088364,0.00700693490763584,27.537254187008855,0.0,9.132958675088364,63.93071072561855
aware,8,9.502429058428061e-05,13.36134412492953,5,JJ,3,"{'VB', 'NN', 'JJ'}",0,awar,awar,aw,8,8.940313597145968,0.003911545177151085,15.37237254620376,0.0,4.470156798572984,71.52250877716774
office,8,9.502429058428061e-05,13.36134412492953,6,NN,1,{'NN'},0,offic,offic,off,8,8.940313597145968,0.007153261939475003,28.112319422136764,0.0,8.940313597145968,71.52250877716774
return,8,9.502429058428061e-05,13.36134412492953,6,NN,2,"{'VB', 'NN'}",0,return,return,return,8,8.940313597145968,0.0062965676461178895,24.745510849243303,0.0,8.940313597145968,71.52250877716774
fabulous,8,9.502429058428061e-05,13.36134412492953,8,JJ,1,{'JJ'},0,fabul,fabul,fab,8,8.940313597145968,0.008985811376266303,35.31423870872658,0.0,8.940313597145968,71.52250877716774
zoom,8,9.502429058428061e-05,13.36134412492953,4,NN,2,"{'NNP', 'NN'}",0,zoom,zoom,zoom,7,9.132958675088364,0.005564468743233085,21.868362160906027,0.0,4.566479337544182,63.93071072561855
care,8,9.502429058428061e-05,13.36134412492953,4,NN,3,"{'VB', 'VBP', 'NN'}",0,care,care,car,8,8.940313597145968,0.00896266856654059,35.22328746650452,0.0,8.940313597145968,71.52250877716774
finish,8,9.502429058428061e-05,13.36134412492953,6,VB,2,"{'VB', 'VBP'}",0,finish,finish,fin,8,8.940313597145968,0.009761341702181117,38.362072889571785,0.0,8.940313597145968,71.52250877716774
adults,8,9.502429058428061e-05,13.36134412492953,6,NNS,1,{'NNS'},0,adult,adult,adult,8,8.940313597145968,0.005156414966971381,20.264710820197525,0.0,4.470156798572984,71.52250877716774
brain,8,9.502429058428061e-05,13.36134412492953,5,NN,1,{'NN'},0,brain,brain,brain,8,8.940313597145968,0.0055987544861968675,22.00310513075369,0.0,4.470156798572984,71.52250877716774
correcting,8,9.502429058428061e-05,13.36134412492953,10,VBG,1,{'VBG'},0,correct,correct,correct,8,8.940313597145968,0.0034654558409651305,13.619241454992963,0.0,2.980104532381989,71.52250877716774
position,8,9.502429058428061e-05,13.36134412492953,8,NN,1,{'NN'},0,posit,posit,posit,7,9.132958675088364,0.0034183426164619162,13.434086482695328,0.0,4.566479337544182,63.93071072561855
funny,8,9.502429058428061e-05,13.36134412492953,5,JJ,2,"{'NN', 'JJ'}",0,funni,funni,funny,8,8.940313597145968,0.011184870700415862,43.956541852634345,0.0,8.940313597145968,71.52250877716774
picking,8,9.502429058428061e-05,13.36134412492953,7,VBG,1,{'VBG'},0,pick,pick,pick,8,8.940313597145968,0.007694984233799203,30.24128803883087,0.0,8.940313597145968,71.52250877716774
loud,8,9.502429058428061e-05,13.36134412492953,4,JJ,2,"{'NN', 'JJ'}",0,loud,loud,loud,8,8.940313597145968,0.01397431787267454,54.91906923961094,0.0,8.940313597145968,71.52250877716774
schoolers,8,9.502429058428061e-05,13.36134412492953,9,NNS,1,{'NNS'},0,schooler,schooler,schoolers,7,9.132958675088364,0.005887233751541269,23.136828643557187,0.0,9.132958675088364,63.93071072561855
establish,8,9.502429058428061e-05,13.36134412492953,9,VB,1,{'VB'},0,establish,establish,est,7,9.132958675088364,0.00798428411980644,31.378236590839307,0.0,9.132958675088364,63.93071072561855
past,8,9.502429058428061e-05,13.36134412492953,4,JJ,3,"{'IN', 'NN', 'JJ'}",0,past,past,past,8,8.940313597145968,0.00415799148071957,16.340906519227907,0.0,4.470156798572984,71.52250877716774
asks,8,9.502429058428061e-05,13.36134412492953,4,VBZ,1,{'VBZ'},0,ask,ask,ask,7,9.132958675088364,0.0032557496249816073,12.795096026177719,0.0,3.044319558362788,63.93071072561855
putting,8,9.502429058428061e-05,13.36134412492953,7,VBG,1,{'VBG'},0,put,put,put,8,8.940313597145968,0.005275575817048451,20.73301296100041,0.0,4.470156798572984,71.52250877716774
paragraphs,8,9.502429058428061e-05,13.36134412492953,10,NN,5,"{'VBZ', 'VBP', 'NN', 'JJ', 'NNS'}",0,paragraph,paragraph,paragraph,8,8.940313597145968,0.004928926071369703,19.37067946048293,0.0,4.470156798572984,71.52250877716774
